latitude,longitude,altitude,geometry,@osmId,@snapshotTimestamp,tourism
52.5021645,13.3193444,,Point,node/3861762722,2019-01-01T00:00:00Z,guest_house
52.5017381,13.3186839,,Point,node/3861762723,2019-01-01T00:00:00Z,hotel
52.5035587,13.3245457,,Point,node/3861765074,2019-01-01T00:00:00Z,gallery
52.500103,13.3241385,,Point,node/3862782284,2019-01-01T00:00:00Z,hotel
52.5018412,13.3226443,,Point,node/3862782285,2019-01-01T00:00:00Z,hotel
52.5001153,13.3231833,,Point,node/3862782313,2019-01-01T00:00:00Z,hotel
52.4989141,13.3344671,,Point,node/3865752657,2019-01-01T00:00:00Z,hotel
52.5070588,13.3300109,,Point,node/3877070406,2019-01-01T00:00:00Z,artwork
52.4843651,13.3224408,,Point,node/4113586957,2019-01-01T00:00:00Z,artwork
52.4839949,13.319967,,Point,node/4113595640,2019-01-01T00:00:00Z,artwork
52.5016097,13.3193556,,Point,node/4224142271,2019-01-01T00:00:00Z,artwork
52.5002404,13.3493552,,Point,node/4255703690,2019-01-01T00:00:00Z,hotel
52.5022783,13.3344779,,Point,node/4266998416,2019-01-01T00:00:00Z,information
52.5022844,13.3344617,,Point,node/4266998417,2019-01-01T00:00:00Z,information
52.5048226,13.3364182,,Point,node/4329788962,2019-01-01T00:00:00Z,artwork
52.5048695,13.3362995,,Point,node/4329789137,2019-01-01T00:00:00Z,artwork
52.4897404,13.3538796,,Point,node/4331543099,2019-01-01T00:00:00Z,gallery
52.5046683,13.324402,,Point,node/4382450197,2019-01-01T00:00:00Z,hotel
52.50036,13.3298467,,Point,node/4402578974,2019-01-01T00:00:00Z,motel
52.4715308,13.3327703,,Point,node/4433469471,2019-01-01T00:00:00Z,artwork
52.5009644,13.3424779,,Point,node/4484594589,2019-01-01T00:00:00Z,hotel
52.5080191,13.3320045,,Point,node/4491488301,2019-01-01T00:00:00Z,museum
52.5049598,13.333096,,Point,node/4687610336,2019-01-01T00:00:00Z,hotel
52.4986678,13.3566505,,Point,node/4708547016,2019-01-01T00:00:00Z,museum
52.5117532,13.3218171,,Point,node/4851947434,2019-01-01T00:00:00Z,information
52.5068813,13.3273631,,Point,node/4910641017,2019-01-01T00:00:00Z,picnic_site
52.5068846,13.3274195,,Point,node/4910641018,2019-01-01T00:00:00Z,picnic_site
52.5090131,13.3292213,,Point,node/4912915065,2019-01-01T00:00:00Z,artwork
52.490331,13.3305183,,Point,node/4943607521,2019-01-01T00:00:00Z,hotel
52.5139138,13.3381355,,Point,node/4980071316,2019-01-01T00:00:00Z,information
52.5145762,13.3481292,,Point,node/4990348009,2019-01-01T00:00:00Z,information
52.5137142,13.3491707,,Point,node/4993028936,2019-01-01T00:00:00Z,information
52.5146018,13.3445528,,Point,node/4994479925,2019-01-01T00:00:00Z,information
52.5142221,13.3416068,,Point,node/4994485996,2019-01-01T00:00:00Z,information
52.5108937,13.3456808,,Point,node/4994922722,2019-01-01T00:00:00Z,information
52.4304613,13.4649288,,Point,node/3781083357,2019-01-01T00:00:00Z,guest_house
52.4789743,13.328607,,Point,node/5161529452,2019-01-01T00:00:00Z,artwork
52.463399,13.2914813,,Point,node/5693207839,2019-01-01T00:00:00Z,information
52.482615,13.33073,,Point,node/5161529495,2019-01-01T00:00:00Z,artwork
52.4328728,13.5321892,,Point,node/3782124546,2019-01-01T00:00:00Z,hotel
52.4632222,13.2931401,,Point,node/5693207840,2019-01-01T00:00:00Z,information
52.4994702,13.3358708,,Point,node/5180678275,2019-01-01T00:00:00Z,information
52.4894044,13.3590222,,Point,node/5265748223,2019-01-01T00:00:00Z,attraction
52.4867223,13.3349452,,Point,node/5343612209,2019-01-01T00:00:00Z,gallery
52.514081,13.3190047,,Point,node/5354352623,2019-01-01T00:00:00Z,artwork
52.5122575,13.3230598,,Point,node/5372850911,2019-01-01T00:00:00Z,information
52.5092923,13.3262752,,Point,node/5418829632,2019-01-01T00:00:00Z,artwork
52.4796671,13.3293242,,Point,node/5504502639,2019-01-01T00:00:00Z,museum
52.5037404,13.3239567,,Point,node/5542698116,2019-01-01T00:00:00Z,hotel
52.5138957,13.3569712,,Point,node/5554677717,2019-01-01T00:00:00Z,artwork
52.5138035,13.3568029,,Point,node/5554677718,2019-01-01T00:00:00Z,artwork
52.4720254,13.3171822,,Point,node/5635850677,2019-01-01T00:00:00Z,apartment
52.48884,13.3396889,,Point,node/5732104359,2019-01-01T00:00:00Z,artwork
52.5108347,13.3228723,,Point,node/5763720229,2019-01-01T00:00:00Z,museum
52.5117434,13.3565372,,Point,node/6001018945,2019-01-01T00:00:00Z,information
52.4829182,13.3584379,,Point,node/6010772450,2019-01-01T00:00:00Z,information
52.4801539,13.3586452,,Point,node/6010772451,2019-01-01T00:00:00Z,information
52.479819,13.3593436,,Point,node/6010772456,2019-01-01T00:00:00Z,information
52.4815054,13.3201351,,Point,node/6049734833,2019-01-01T00:00:00Z,information
52.4320663,13.4119836,,Point,node/5780705776,2019-01-01T00:00:00Z,information
52.3999789,13.3701662,,Point,node/5903943083,2019-01-01T00:00:00Z,viewpoint
52.4686007,13.4124668,,Point,node/5955029983,2019-01-01T00:00:00Z,information
52.45566,13.387125,,Point,node/5955620871,2019-01-01T00:00:00Z,information
52.4685125,13.4253081,,Point,node/5959266801,2019-01-01T00:00:00Z,picnic_site
52.4488295,13.4435424,,Point,node/5964922268,2019-01-01T00:00:00Z,artwork
52.4489217,13.443455,,Point,node/5964922269,2019-01-01T00:00:00Z,artwork
52.4488424,13.4435321,,Point,node/5964931492,2019-01-01T00:00:00Z,artwork
52.4484323,13.4436228,,Point,node/5964931937,2019-01-01T00:00:00Z,artwork
52.5443238,13.54833,,Point,node/4909294931,2019-01-01T00:00:00Z,artwork
52.5379175,13.5702985,,Point,node/4918149342,2019-01-01T00:00:00Z,information
52.5134616,13.5546092,,Point,node/5210359085,2019-01-01T00:00:00Z,information
52.5127954,13.5543868,,Point,node/5210359086,2019-01-01T00:00:00Z,information
52.5125362,13.554384,,Point,node/5210359087,2019-01-01T00:00:00Z,information
52.5135641,13.5546664,,Point,node/5210359088,2019-01-01T00:00:00Z,information
52.5104784,13.5539987,,Point,node/5210359089,2019-01-01T00:00:00Z,information
52.5398363,13.5643513,,Point,node/5536279950,2019-01-01T00:00:00Z,artwork
52.5398888,13.5642863,,Point,node/5536279951,2019-01-01T00:00:00Z,artwork
52.474926,13.6202569,,Point,node/5570790105,2019-01-01T00:00:00Z,information
52.4748283,13.6200952,,Point,node/5570922363,2019-01-01T00:00:00Z,information
52.5331354,13.5826981,,Point,node/5720241523,2019-01-01T00:00:00Z,viewpoint
52.5361079,13.579616,,Point,node/5836590917,2019-01-01T00:00:00Z,viewpoint
52.4207446,13.4907565,,Point,node/4107169215,2019-01-01T00:00:00Z,hostel
52.5373731,13.5801821,,Point,node/5875783325,2019-01-01T00:00:00Z,viewpoint
52.5350173,13.5820507,,Point,node/6152955033,2019-01-01T00:00:00Z,attraction
52.4699423,13.5262862,,Point,node/4182743407,2019-01-01T00:00:00Z,information
52.3971759,13.533518,,Point,node/4241813401,2019-01-01T00:00:00Z,guest_house
52.4640664,13.5182908,,Point,node/4267824687,2019-01-01T00:00:00Z,artwork
52.4578662,13.447777,,Point,node/4703094280,2019-01-01T00:00:00Z,hotel
52.4553566,13.3022257,,Point,node/5715805231,2019-01-01T00:00:00Z,information
52.464941,13.3307846,,Point,node/5892826816,2019-01-01T00:00:00Z,gallery
52.4584432,13.3047264,,Point,node/5939186409,2019-01-01T00:00:00Z,information
52.4071705,13.3335652,,Point,node/6020045712,2019-01-01T00:00:00Z,information
52.4588463,13.2894689,,Point,node/6119371020,2019-01-01T00:00:00Z,museum
52.6550495,13.7198461,,Point,node/51501652,2019-01-01T00:00:00Z,attraction
52.3822475,13.3870153,,Point,node/246652168,2019-01-01T00:00:00Z,information
52.4649662,13.5223483,,Point,node/4749370560,2019-01-01T00:00:00Z,artwork
52.3775312,13.3877542,,Point,node/248418648,2019-01-01T00:00:00Z,information
52.412992,13.7516622,,Point,node/262973921,2019-01-01T00:00:00Z,museum
52.4187724,13.7547511,,Point,node/262987906,2019-01-01T00:00:00Z,museum
52.4604308,13.4935602,,Point,node/4749370564,2019-01-01T00:00:00Z,artwork
52.4657983,13.5174845,,Point,node/4749370568,2019-01-01T00:00:00Z,artwork
52.4370652,13.7594434,,Point,node/263043158,2019-01-01T00:00:00Z,camp_site
52.4689401,13.5323847,,Point,node/4889688303,2019-01-01T00:00:00Z,information
52.4078499,13.7497401,,Point,node/270796051,2019-01-01T00:00:00Z,hotel
52.4678442,13.5277086,,Point,node/5088929024,2019-01-01T00:00:00Z,artwork
52.350834,13.4265587,,Point,node/319256458,2019-01-01T00:00:00Z,guest_house
52.3622465,13.4283782,,Point,node/321537014,2019-01-01T00:00:00Z,hotel
52.4675243,13.5273189,,Point,node/5088929025,2019-01-01T00:00:00Z,artwork
52.3903913,13.7462502,,Point,node/383527376,2019-01-01T00:00:00Z,viewpoint
52.4676007,13.5273661,,Point,node/5088929026,2019-01-01T00:00:00Z,artwork
52.4192664,13.7200587,,Point,node/412722237,2019-01-01T00:00:00Z,picnic_site
52.3739334,13.7108754,,Point,node/420520086,2019-01-01T00:00:00Z,guest_house
52.4676853,13.5272247,,Point,node/5088929027,2019-01-01T00:00:00Z,artwork
52.3718215,13.3965095,,Point,node/428767128,2019-01-01T00:00:00Z,chalet
52.4676458,13.5269629,,Point,node/5088929028,2019-01-01T00:00:00Z,artwork
52.3653901,13.5572409,,Point,node/429113202,2019-01-01T00:00:00Z,hotel
52.373404,13.6194711,,Point,node/429240019,2019-01-01T00:00:00Z,hotel
52.4673458,13.5286513,,Point,node/5088929029,2019-01-01T00:00:00Z,artwork
52.3726982,13.6179047,,Point,node/434562058,2019-01-01T00:00:00Z,museum
52.467495,13.5280949,,Point,node/5088929030,2019-01-01T00:00:00Z,artwork
52.5636265,13.731911,,Point,node/438515446,2019-01-01T00:00:00Z,attraction
52.467836,13.5279367,,Point,node/5088929031,2019-01-01T00:00:00Z,artwork
52.5590666,13.7206908,,Point,node/438531471,2019-01-01T00:00:00Z,attraction
52.4680129,13.5279207,,Point,node/5088929032,2019-01-01T00:00:00Z,artwork
52.467958,13.5280276,,Point,node/5088929033,2019-01-01T00:00:00Z,artwork
52.3679434,13.5646153,,Point,node/473021729,2019-01-01T00:00:00Z,hotel
52.4677545,13.5278753,,Point,node/5088929034,2019-01-01T00:00:00Z,artwork
52.5155789,13.7124541,,Point,node/507287243,2019-01-01T00:00:00Z,information
52.4677488,13.5275765,,Point,node/5088929035,2019-01-01T00:00:00Z,artwork
52.4675253,13.5275091,,Point,node/5088929036,2019-01-01T00:00:00Z,artwork
52.3934474,13.7125167,,Point,node/738047861,2019-01-01T00:00:00Z,information
52.4674714,13.5274595,,Point,node/5088929037,2019-01-01T00:00:00Z,artwork
52.3691462,13.6998098,,Point,node/738604805,2019-01-01T00:00:00Z,information
52.4675119,13.5274023,,Point,node/5088929038,2019-01-01T00:00:00Z,artwork
52.4188641,13.7201849,,Point,node/840499449,2019-01-01T00:00:00Z,information
52.3776091,13.4867497,,Point,node/936793904,2019-01-01T00:00:00Z,information
52.4673499,13.5274107,,Point,node/5088929039,2019-01-01T00:00:00Z,artwork
52.3670398,13.4664805,,Point,node/936793998,2019-01-01T00:00:00Z,information
52.4673674,13.5276505,,Point,node/5088929040,2019-01-01T00:00:00Z,artwork
52.371419,13.4763985,,Point,node/936794012,2019-01-01T00:00:00Z,information
52.467174,13.5280259,,Point,node/5088929041,2019-01-01T00:00:00Z,artwork
52.3727866,13.4649455,,Point,node/944105945,2019-01-01T00:00:00Z,information
52.4674068,13.5278618,,Point,node/5088929042,2019-01-01T00:00:00Z,artwork
52.3755672,13.4167796,,Point,node/1143432287,2019-01-01T00:00:00Z,information
52.4673479,13.5280554,,Point,node/5088929043,2019-01-01T00:00:00Z,artwork
52.3477054,13.6457446,,Point,node/1313957564,2019-01-01T00:00:00Z,information
52.4672689,13.5282624,,Point,node/5088929044,2019-01-01T00:00:00Z,artwork
52.3745516,13.6955964,,Point,node/1388526275,2019-01-01T00:00:00Z,information
52.4672469,13.5285856,,Point,node/5088929045,2019-01-01T00:00:00Z,artwork
52.377238,13.3944609,,Point,node/1426226685,2019-01-01T00:00:00Z,information
52.467355,13.5284838,,Point,node/5088929046,2019-01-01T00:00:00Z,artwork
52.4676519,13.5274208,,Point,node/5088929060,2019-01-01T00:00:00Z,artwork
52.366453,13.6005095,,Point,node/1683679266,2019-01-01T00:00:00Z,information
52.4677083,13.5278096,,Point,node/5088929061,2019-01-01T00:00:00Z,artwork
52.3745202,13.5416885,,Point,node/1795584083,2019-01-01T00:00:00Z,hotel
52.4676007,13.5281732,,Point,node/5088929062,2019-01-01T00:00:00Z,artwork
52.3933029,13.71236,,Point,node/1912468753,2019-01-01T00:00:00Z,information
52.3886894,13.7418365,,Point,node/1965562986,2019-01-01T00:00:00Z,information
52.4675196,13.5279822,,Point,node/5088929063,2019-01-01T00:00:00Z,artwork
52.3930082,13.7291398,,Point,node/1965563143,2019-01-01T00:00:00Z,information
52.4680672,13.5270302,,Point,node/5088929064,2019-01-01T00:00:00Z,information
52.3657294,13.5111946,,Point,node/2042012310,2019-01-01T00:00:00Z,information
52.4675012,13.52768,,Point,node/5088929065,2019-01-01T00:00:00Z,artwork
52.4283212,13.7520156,,Point,node/2137963199,2019-01-01T00:00:00Z,information
52.4675986,13.5277271,,Point,node/5088929066,2019-01-01T00:00:00Z,artwork
52.4264118,13.7504176,,Point,node/2156011838,2019-01-01T00:00:00Z,information
52.4676201,13.5280284,,Point,node/5088929067,2019-01-01T00:00:00Z,artwork
52.4248882,13.7523223,,Point,node/2158111216,2019-01-01T00:00:00Z,information
52.4128577,13.7523871,,Point,node/2159965940,2019-01-01T00:00:00Z,information
52.4676273,13.5283247,,Point,node/5088929068,2019-01-01T00:00:00Z,artwork
52.4217153,13.7535969,,Point,node/2163152090,2019-01-01T00:00:00Z,information
52.362961,13.694908,,Point,node/2169668955,2019-01-01T00:00:00Z,picnic_site
52.4679083,13.5278652,,Point,node/5088929069,2019-01-01T00:00:00Z,artwork
52.363071,13.6950714,,Point,node/2169668956,2019-01-01T00:00:00Z,picnic_site
52.3633336,13.6951679,,Point,node/2169668961,2019-01-01T00:00:00Z,picnic_site
52.4678088,13.5269831,,Point,node/5088929070,2019-01-01T00:00:00Z,artwork
52.3876693,13.5060598,,Point,node/5094603453,2019-01-01T00:00:00Z,information
52.3685169,13.7004479,,Point,node/2169668974,2019-01-01T00:00:00Z,picnic_site
52.3693176,13.699449,,Point,node/2169668980,2019-01-01T00:00:00Z,information
52.3693648,13.6993543,,Point,node/2169668986,2019-01-01T00:00:00Z,information
52.4267483,13.7501406,,Point,node/2192485170,2019-01-01T00:00:00Z,information
52.4263792,13.7504216,,Point,node/2194520543,2019-01-01T00:00:00Z,information
52.3388427,13.4345677,,Point,node/2235206691,2019-01-01T00:00:00Z,guest_house
52.4288974,13.7526578,,Point,node/2296852656,2019-01-01T00:00:00Z,information
52.4287565,13.7535547,,Point,node/2296852678,2019-01-01T00:00:00Z,information
52.4201581,13.7494084,,Point,node/2335776965,2019-01-01T00:00:00Z,hotel
52.5579943,13.7166532,,Point,node/2655590636,2019-01-01T00:00:00Z,guest_house
52.4657754,13.5297176,,Point,node/5471363208,2019-01-01T00:00:00Z,information
52.521961,13.7474664,,Point,node/2723974222,2019-01-01T00:00:00Z,hotel
52.5150095,13.733898,,Point,node/2723978315,2019-01-01T00:00:00Z,hotel
52.5149424,13.7316181,,Point,node/2726614829,2019-01-01T00:00:00Z,artwork
52.3756094,13.6581145,,Point,node/2767896698,2019-01-01T00:00:00Z,guest_house
52.4533894,13.4926705,,Point,node/5694721810,2019-01-01T00:00:00Z,artwork
52.454433,13.4985097,,Point,node/5694769473,2019-01-01T00:00:00Z,artwork
52.3670966,13.6190737,,Point,node/2799026991,2019-01-01T00:00:00Z,information
52.5003032,13.7329484,,Point,node/2837477983,2019-01-01T00:00:00Z,motel
52.4125741,13.7571781,,Point,node/2844373902,2019-01-01T00:00:00Z,picnic_site
52.4124992,13.76025,,Point,node/2850580957,2019-01-01T00:00:00Z,information
52.4233076,13.7530219,,Point,node/2925292638,2019-01-01T00:00:00Z,information
52.5666685,13.7296733,,Point,node/2967230907,2019-01-01T00:00:00Z,picnic_site
52.4544984,13.4983557,,Point,node/5694769475,2019-01-01T00:00:00Z,artwork
52.5656805,13.7293192,,Point,node/2967253642,2019-01-01T00:00:00Z,picnic_site
52.4679193,13.4691976,,Point,node/5745608236,2019-01-01T00:00:00Z,information
52.5683152,13.7278816,,Point,node/2967254044,2019-01-01T00:00:00Z,picnic_site
52.4676927,13.469445,,Point,node/5745624120,2019-01-01T00:00:00Z,artwork
52.4676126,13.4694189,,Point,node/5745626522,2019-01-01T00:00:00Z,artwork
52.4676016,13.4694377,,Point,node/5745626523,2019-01-01T00:00:00Z,artwork
52.4673571,13.4700828,,Point,node/5745626525,2019-01-01T00:00:00Z,artwork
52.4673745,13.4701082,,Point,node/5745626526,2019-01-01T00:00:00Z,artwork
52.4536072,13.4724378,,Point,node/5760433534,2019-01-01T00:00:00Z,information
52.4537337,13.4722194,,Point,node/5760433574,2019-01-01T00:00:00Z,information
52.6008711,13.7595469,,Point,node/2992020020,2019-01-01T00:00:00Z,chalet
52.3913036,13.5152084,,Point,node/6102870273,2019-01-01T00:00:00Z,artwork
52.5625671,13.7236674,,Point,node/3027733215,2019-01-01T00:00:00Z,information
52.5625074,13.7236242,,Point,node/3027733229,2019-01-01T00:00:00Z,information
52.565362,13.7264182,,Point,node/3039475874,2019-01-01T00:00:00Z,information
52.565089,13.7265145,,Point,node/3039476030,2019-01-01T00:00:00Z,information
52.4500238,13.7552734,,Point,node/3286852557,2019-01-01T00:00:00Z,museum
52.4196857,13.7489368,,Point,node/3377013674,2019-01-01T00:00:00Z,artwork
52.56816,13.7272184,,Point,node/3378351518,2019-01-01T00:00:00Z,information
52.3716818,13.6523175,,Point,node/3675916835,2019-01-01T00:00:00Z,camp_site
52.4248466,13.752449,,Point,node/3751881245,2019-01-01T00:00:00Z,gallery
52.3650095,13.6922419,,Point,node/3777444864,2019-01-01T00:00:00Z,guest_house
52.4283704,13.7524606,,Point,node/3830075522,2019-01-01T00:00:00Z,information
52.350228,13.6280901,,Point,node/3845262260,2019-01-01T00:00:00Z,information
52.3723886,13.6153297,,Point,node/4010750483,2019-01-01T00:00:00Z,information
52.3497552,13.6090058,,Point,node/4036030015,2019-01-01T00:00:00Z,apartment
52.5584891,13.7219808,,Point,node/4158902059,2019-01-01T00:00:00Z,information
52.3872759,13.721834,,Point,node/4319838147,2019-01-01T00:00:00Z,picnic_site
52.4244492,13.7262869,,Point,node/4564882774,2019-01-01T00:00:00Z,viewpoint
52.4302131,13.730881,,Point,node/4564895088,2019-01-01T00:00:00Z,information
52.4215042,13.7223822,,Point,node/4564921106,2019-01-01T00:00:00Z,information
52.4195834,13.7223665,,Point,node/4564923206,2019-01-01T00:00:00Z,information
52.4187382,13.7548384,,Point,node/4616212359,2019-01-01T00:00:00Z,information
52.5282536,13.7149104,,Point,node/4668284409,2019-01-01T00:00:00Z,information
52.5274562,13.7116708,,Point,node/4668288594,2019-01-01T00:00:00Z,information
52.5274566,13.7200892,,Point,node/4670511956,2019-01-01T00:00:00Z,information
52.5653644,13.7296374,,Point,node/4670643674,2019-01-01T00:00:00Z,information
52.4389005,13.7208069,,Point,node/4756073350,2019-01-01T00:00:00Z,artwork
52.436962,13.7233623,,Point,node/4756073351,2019-01-01T00:00:00Z,information
52.4385146,13.7207646,,Point,node/4756073352,2019-01-01T00:00:00Z,artwork
52.435139,13.7266916,,Point,node/4756080388,2019-01-01T00:00:00Z,information
52.4254761,13.7258105,,Point,node/4761422131,2019-01-01T00:00:00Z,information
52.425415,13.7257594,,Point,node/4761422132,2019-01-01T00:00:00Z,information
52.4255343,13.7257725,,Point,node/4761422133,2019-01-01T00:00:00Z,information
52.419002,13.7201593,,Point,node/4761511786,2019-01-01T00:00:00Z,information
52.4190283,13.720147,,Point,node/4761511788,2019-01-01T00:00:00Z,information
52.4385939,13.7205234,,Point,node/4839619350,2019-01-01T00:00:00Z,information
52.4387607,13.7210657,,Point,node/4839619351,2019-01-01T00:00:00Z,information
52.4299354,13.7310189,,Point,node/4840260697,2019-01-01T00:00:00Z,information
52.4301116,13.7307623,,Point,node/4840260698,2019-01-01T00:00:00Z,information
52.3774548,13.3876771,,Point,node/5109694827,2019-01-01T00:00:00Z,viewpoint
52.3774922,13.3877217,,Point,node/5141408829,2019-01-01T00:00:00Z,picnic_site
52.4577139,13.7224803,,Point,node/5335014441,2019-01-01T00:00:00Z,guest_house
52.4569845,13.7221857,,Point,node/5335094683,2019-01-01T00:00:00Z,apartment
52.4241053,13.7521786,,Point,node/5922021229,2019-01-01T00:00:00Z,information
52.3728122,13.5931456,,Point,node/5948011344,2019-01-01T00:00:00Z,information
52.3670689,13.5936163,,Point,node/5948020827,2019-01-01T00:00:00Z,information
52.4836082,13.7178227,,Point,node/5998159903,2019-01-01T00:00:00Z,information
52.4438854,13.715766,,Point,node/6000657499,2019-01-01T00:00:00Z,information
52.3588376,13.6333881,,Point,node/6146444285,2019-01-01T00:00:00Z,guest_house
52.361625,13.6342314,,Point,node/6146986685,2019-01-01T00:00:00Z,information
52.6621305,13.2857739,,Point,node/77575733,2019-01-01T00:00:00Z,guest_house
52.5935492,13.2649888,,Point,node/205066401,2019-01-01T00:00:00Z,attraction
52.6374836,13.2066115,,Point,node/270189420,2019-01-01T00:00:00Z,information
52.5627074,13.0942581,,Point,node/301092069,2019-01-01T00:00:00Z,information
52.5970289,13.1646823,,Point,node/310064612,2019-01-01T00:00:00Z,viewpoint
52.5798492,13.1353001,,Point,node/385651432,2019-01-01T00:00:00Z,picnic_site
52.576434,13.1653935,,Point,node/388329559,2019-01-01T00:00:00Z,picnic_site
52.5740608,13.1760238,,Point,node/388329560,2019-01-01T00:00:00Z,picnic_site
52.5735489,13.1783449,,Point,node/388329561,2019-01-01T00:00:00Z,picnic_site
52.5692691,13.1872975,,Point,node/388329565,2019-01-01T00:00:00Z,picnic_site
52.5690317,13.1874929,,Point,node/388329566,2019-01-01T00:00:00Z,viewpoint
52.6410178,13.2616411,,Point,node/428090695,2019-01-01T00:00:00Z,viewpoint
52.6691549,13.2877454,,Point,node/602332528,2019-01-01T00:00:00Z,information
52.6694054,13.2866547,,Point,node/602774988,2019-01-01T00:00:00Z,guest_house
52.6708985,13.2287465,,Point,node/668933946,2019-01-01T00:00:00Z,hotel
52.5957093,13.1539329,,Point,node/675212897,2019-01-01T00:00:00Z,information
52.6159172,13.125712,,Point,node/675212919,2019-01-01T00:00:00Z,information
52.6282778,13.2437394,,Point,node/678456249,2019-01-01T00:00:00Z,picnic_site
52.6019303,13.210438,,Point,node/685681947,2019-01-01T00:00:00Z,viewpoint
52.6076255,13.2084341,,Point,node/690409047,2019-01-01T00:00:00Z,viewpoint
52.594514,13.2209608,,Point,node/690636561,2019-01-01T00:00:00Z,viewpoint
52.6585058,13.2039282,,Point,node/763545687,2019-01-01T00:00:00Z,information
52.5975585,13.2040979,,Point,node/764521059,2019-01-01T00:00:00Z,information
52.6616513,13.2471585,,Point,node/765936648,2019-01-01T00:00:00Z,information
52.5813835,13.1935999,,Point,node/781657365,2019-01-01T00:00:00Z,picnic_site
52.6286421,13.2263141,,Point,node/809553322,2019-01-01T00:00:00Z,information
52.6310639,13.2143292,,Point,node/809553328,2019-01-01T00:00:00Z,information
52.6348325,13.2132651,,Point,node/809553332,2019-01-01T00:00:00Z,information
52.5642894,13.1818128,,Point,node/810312086,2019-01-01T00:00:00Z,picnic_site
52.6745213,13.2412394,,Point,node/827255001,2019-01-01T00:00:00Z,information
52.6392001,13.1860155,,Point,node/838741963,2019-01-01T00:00:00Z,information
52.6397131,13.0917236,,Point,node/919674869,2019-01-01T00:00:00Z,guest_house
52.6490952,13.1372636,,Point,node/919677000,2019-01-01T00:00:00Z,information
52.5740892,13.1689995,,Point,node/963276402,2019-01-01T00:00:00Z,picnic_site
52.5772084,13.161901,,Point,node/963276417,2019-01-01T00:00:00Z,picnic_site
52.5848359,13.1766293,,Point,node/969776078,2019-01-01T00:00:00Z,information
52.5858453,13.178252,,Point,node/984467097,2019-01-01T00:00:00Z,information
52.5687886,13.2092991,,Point,node/1108100226,2019-01-01T00:00:00Z,hotel
52.6742027,13.3228966,,Point,node/1180997332,2019-01-01T00:00:00Z,picnic_site
52.6699189,13.2863117,,Point,node/1195806760,2019-01-01T00:00:00Z,information
52.659028,13.1061891,,Point,node/1207531729,2019-01-01T00:00:00Z,picnic_site
52.6369298,13.1961554,,Point,node/1214772187,2019-01-01T00:00:00Z,viewpoint
52.6216896,13.2405186,,Point,node/1234359955,2019-01-01T00:00:00Z,information
52.5965884,13.220167,,Point,node/1234411403,2019-01-01T00:00:00Z,guest_house
52.6178147,13.2503878,,Point,node/1239753294,2019-01-01T00:00:00Z,guest_house
52.6117823,13.2051836,,Point,node/1253843640,2019-01-01T00:00:00Z,picnic_site
52.5825389,13.2118744,,Point,node/1425282537,2019-01-01T00:00:00Z,camp_site
52.6606827,13.3361348,,Point,node/1478057472,2019-01-01T00:00:00Z,picnic_site
52.5596809,13.090769,,Point,node/1486404110,2019-01-01T00:00:00Z,information
52.6580923,13.3056153,,Point,node/1546120123,2019-01-01T00:00:00Z,viewpoint
52.5953506,13.2435433,,Point,node/1609064712,2019-01-01T00:00:00Z,attraction
52.5946041,13.2451955,,Point,node/1609064720,2019-01-01T00:00:00Z,information
52.6190239,13.2104982,,Point,node/1639637045,2019-01-01T00:00:00Z,viewpoint
52.5604953,13.1527016,,Point,node/1681965858,2019-01-01T00:00:00Z,zoo
52.5788892,13.2164403,,Point,node/1694298288,2019-01-01T00:00:00Z,picnic_site
52.6141145,13.1924694,,Point,node/1694348615,2019-01-01T00:00:00Z,picnic_site
52.6139126,13.1911042,,Point,node/1694348617,2019-01-01T00:00:00Z,picnic_site
52.6212211,13.1361238,,Point,node/1819018791,2019-01-01T00:00:00Z,guest_house
52.6406741,13.0895889,,Point,node/1819036424,2019-01-01T00:00:00Z,guest_house
52.587024,13.2559162,,Point,node/1842630837,2019-01-01T00:00:00Z,viewpoint
52.6335871,13.2156086,,Point,node/2096688820,2019-01-01T00:00:00Z,picnic_site
52.6126093,13.216011,,Point,node/2229087726,2019-01-01T00:00:00Z,guest_house
52.6560165,13.3368963,,Point,node/2338490144,2019-01-01T00:00:00Z,picnic_site
52.6621204,13.2867698,,Point,node/2420687576,2019-01-01T00:00:00Z,information
52.6490734,13.1195082,,Point,node/2421718943,2019-01-01T00:00:00Z,information
52.5844241,13.2069398,,Point,node/2423138833,2019-01-01T00:00:00Z,information
52.5854982,13.2098724,,Point,node/2423139300,2019-01-01T00:00:00Z,information
52.5856171,13.2092555,,Point,node/2423139400,2019-01-01T00:00:00Z,information
52.5854884,13.2116346,,Point,node/2423139736,2019-01-01T00:00:00Z,information
52.5852113,13.2108434,,Point,node/2423140436,2019-01-01T00:00:00Z,information
52.5611165,13.1460782,,Point,node/2423143294,2019-01-01T00:00:00Z,information
52.5674687,13.1503805,,Point,node/2423145350,2019-01-01T00:00:00Z,information
52.5701228,13.1514533,,Point,node/2423150369,2019-01-01T00:00:00Z,information
52.5717608,13.1524382,,Point,node/2423156173,2019-01-01T00:00:00Z,information
52.5772365,13.1534462,,Point,node/2423157820,2019-01-01T00:00:00Z,information
52.5831691,13.1498655,,Point,node/2423159284,2019-01-01T00:00:00Z,information
52.5859722,13.1490179,,Point,node/2423162004,2019-01-01T00:00:00Z,information
