latitude,longitude,altitude,geometry,@osmId,@snapshotTimestamp,leisure
52.53338,13.198009,,Point,node/1103266295,2019-01-01T00:00:00Z,sports_centre
52.4217959,13.2448599,,Point,node/1111794953,2019-01-01T00:00:00Z,pitch
52.4225599,13.2417984,,Point,node/1112645551,2019-01-01T00:00:00Z,playground
52.4296407,13.2611651,,Point,node/1112755252,2019-01-01T00:00:00Z,fitness_centre
52.4026446,13.2584694,,Point,node/1115319199,2019-01-01T00:00:00Z,playground
52.5213002,13.2520952,,Point,node/1142493359,2019-01-01T00:00:00Z,playground
52.4529033,13.2600935,,Point,node/1200981376,2019-01-01T00:00:00Z,playground
52.538593,13.1942902,,Point,node/1222337746,2019-01-01T00:00:00Z,playground
52.522081,13.2047013,,Point,node/1230142557,2019-01-01T00:00:00Z,marina
52.3992693,13.269041,,Point,node/1246743440,2019-01-01T00:00:00Z,playground
52.5524673,13.2112781,,Point,node/1280192503,2019-01-01T00:00:00Z,playground
52.5571379,13.2211272,,Point,node/1280192508,2019-01-01T00:00:00Z,playground
52.5563983,13.240161,,Point,node/1314131220,2019-01-01T00:00:00Z,slipway
52.5372216,13.2060342,,Point,node/1336704980,2019-01-01T00:00:00Z,sports_centre
52.5445389,13.2418676,,Point,node/1367322607,2019-01-01T00:00:00Z,playground
52.5439508,13.2420742,,Point,node/1367322610,2019-01-01T00:00:00Z,playground
52.5441131,13.2425825,,Point,node/1367322706,2019-01-01T00:00:00Z,playground
52.5445658,13.243013,,Point,node/1367322778,2019-01-01T00:00:00Z,playground
52.5444964,13.2424711,,Point,node/1367322804,2019-01-01T00:00:00Z,playground
52.5442281,13.2431028,,Point,node/1367322842,2019-01-01T00:00:00Z,playground
52.43452,13.2651052,,Point,node/1382509128,2019-01-01T00:00:00Z,playground
52.5448461,13.2458495,,Point,node/1389926124,2019-01-01T00:00:00Z,playground
52.5451837,13.2445086,,Point,node/1389926127,2019-01-01T00:00:00Z,table
52.5452106,13.2447662,,Point,node/1389926129,2019-01-01T00:00:00Z,playground
52.5452911,13.2465865,,Point,node/1389926130,2019-01-01T00:00:00Z,table
52.5453523,13.2465792,,Point,node/1389926131,2019-01-01T00:00:00Z,table
52.5456567,13.2466773,,Point,node/1389926133,2019-01-01T00:00:00Z,playground
52.5462855,13.238891,,Point,node/1394009801,2019-01-01T00:00:00Z,playground
52.5447091,13.2405627,,Point,node/1394013227,2019-01-01T00:00:00Z,playground
52.5398326,13.2394696,,Point,node/1396422234,2019-01-01T00:00:00Z,playground
52.5450255,13.2448261,,Point,node/1396446650,2019-01-01T00:00:00Z,table
52.5450268,13.2447816,,Point,node/1396446663,2019-01-01T00:00:00Z,table
52.5411983,13.2402579,,Point,node/1397487694,2019-01-01T00:00:00Z,playground
52.5438511,13.2577916,,Point,node/1399731800,2019-01-01T00:00:00Z,playground
52.5475155,13.2313961,,Point,node/1401627780,2019-01-01T00:00:00Z,playground
52.5478616,13.2644657,,Point,node/1412135727,2019-01-01T00:00:00Z,playground
52.547568,13.2610408,,Point,node/1412157967,2019-01-01T00:00:00Z,playground
52.5477735,13.2633848,,Point,node/1412157993,2019-01-01T00:00:00Z,playground
52.547705,13.2621939,,Point,node/1412157994,2019-01-01T00:00:00Z,playground
52.544222,13.2614971,,Point,node/1417050249,2019-01-01T00:00:00Z,playground
52.4027195,13.1977166,,Point,node/1460500746,2019-01-01T00:00:00Z,playground
52.3861061,13.2620173,,Point,node/1662301491,2019-01-01T00:00:00Z,playground
52.4385769,13.2673081,,Point,node/1687517109,2019-01-01T00:00:00Z,playground
52.422859,13.264092,,Point,node/1742989893,2019-01-01T00:00:00Z,sports_centre
52.5014259,13.1876751,,Point,node/1805200004,2019-01-01T00:00:00Z,marina
52.5114183,13.2694339,,Point,node/1824482887,2019-01-01T00:00:00Z,sports_centre
52.5499218,13.2176081,,Point,node/1868515465,2019-01-01T00:00:00Z,marina
52.5468273,13.2128558,,Point,node/1868515480,2019-01-01T00:00:00Z,marina
52.5082051,13.2012553,,Point,node/1868692527,2019-01-01T00:00:00Z,marina
52.3956216,13.2474879,,Point,node/1896186769,2019-01-01T00:00:00Z,pitch
52.3957017,13.247392,,Point,node/1896186770,2019-01-01T00:00:00Z,pitch
52.3957891,13.2473034,,Point,node/1896186771,2019-01-01T00:00:00Z,pitch
52.3913487,13.270128,,Point,node/1897927568,2019-01-01T00:00:00Z,pitch
52.4085231,13.2652251,,Point,node/1918542673,2019-01-01T00:00:00Z,sports_centre
52.5008656,13.1863067,,Point,node/1918887323,2019-01-01T00:00:00Z,slipway
52.5074739,13.1962923,,Point,node/1921940693,2019-01-01T00:00:00Z,marina
52.5085209,13.2009365,,Point,node/1922073466,2019-01-01T00:00:00Z,marina
52.4676744,13.1928151,,Point,node/1932329642,2019-01-01T00:00:00Z,marina
52.3979638,13.2034872,,Point,node/1946719408,2019-01-01T00:00:00Z,playground
52.4494709,13.1858704,,Point,node/2025013823,2019-01-01T00:00:00Z,marina
52.4022258,13.2549001,,Point,node/2053253930,2019-01-01T00:00:00Z,playground
52.5113599,13.1943545,,Point,node/2075962625,2019-01-01T00:00:00Z,marina
52.5110305,13.1949287,,Point,node/2075962627,2019-01-01T00:00:00Z,marina
52.5059699,13.1882616,,Point,node/2075962659,2019-01-01T00:00:00Z,marina
52.5091888,13.2117405,,Point,node/2075962661,2019-01-01T00:00:00Z,marina
52.5106039,13.1893107,,Point,node/2075962663,2019-01-01T00:00:00Z,marina
52.5111037,13.1931788,,Point,node/2075962664,2019-01-01T00:00:00Z,marina
52.5040955,13.2105555,,Point,node/2075962666,2019-01-01T00:00:00Z,marina
52.5075996,13.2085935,,Point,node/2075962668,2019-01-01T00:00:00Z,marina
52.5030449,13.1889064,,Point,node/2075962669,2019-01-01T00:00:00Z,marina
52.5092686,13.2106852,,Point,node/2075962671,2019-01-01T00:00:00Z,marina
52.5081126,13.2087018,,Point,node/2098294592,2019-01-01T00:00:00Z,marina
52.5446045,13.2214664,,Point,node/2102979813,2019-01-01T00:00:00Z,marina
52.5541004,13.2165564,,Point,node/2115693333,2019-01-01T00:00:00Z,marina
52.5113237,13.2141106,,Point,node/2115693338,2019-01-01T00:00:00Z,marina
52.5483435,13.2555537,,Point,node/2132080338,2019-01-01T00:00:00Z,marina
52.5429203,13.2104997,,Point,node/2396244738,2019-01-01T00:00:00Z,marina
52.509733,13.1900335,,Point,node/2480149929,2019-01-01T00:00:00Z,marina
52.4241954,13.2633879,,Point,node/2615081067,2019-01-01T00:00:00Z,swimming_pool
52.4278022,13.2633315,,Point,node/2617117331,2019-01-01T00:00:00Z,playground
52.4849639,13.2689064,,Point,node/2726893367,2019-01-01T00:00:00Z,playground
52.5036305,13.2605314,,Point,node/2777871901,2019-01-01T00:00:00Z,pitch
52.537428,13.2271875,,Point,node/2851949842,2019-01-01T00:00:00Z,fitness_centre
52.5247674,13.209265,,Point,node/2875570228,2019-01-01T00:00:00Z,sports_centre
52.5467396,13.2279476,,Point,node/2881217714,2019-01-01T00:00:00Z,yes
52.5426731,13.2305322,,Point,node/2881222629,2019-01-01T00:00:00Z,playground
52.5437731,13.2061783,,Point,node/2888572205,2019-01-01T00:00:00Z,playground
52.5446363,13.2063872,,Point,node/2888629202,2019-01-01T00:00:00Z,playground
52.525668,13.1838953,,Point,node/2895596013,2019-01-01T00:00:00Z,playground
52.5258073,13.184075,,Point,node/2895596344,2019-01-01T00:00:00Z,playground
52.520113,13.1936212,,Point,node/2900110914,2019-01-01T00:00:00Z,playground
52.520499,13.192008,,Point,node/2900112015,2019-01-01T00:00:00Z,playground
52.5197656,13.2007879,,Point,node/2901140247,2019-01-01T00:00:00Z,playground
52.5197687,13.200563,,Point,node/2901140249,2019-01-01T00:00:00Z,playground
52.5201848,13.1992235,,Point,node/2901141246,2019-01-01T00:00:00Z,playground
52.5203088,13.1992225,,Point,node/2901141447,2019-01-01T00:00:00Z,playground
52.5203287,13.2006768,,Point,node/2901182201,2019-01-01T00:00:00Z,playground
52.5188724,13.1881733,,Point,node/2902752002,2019-01-01T00:00:00Z,water_park
52.5176201,13.1888106,,Point,node/2902760536,2019-01-01T00:00:00Z,playground
52.5095994,13.2032982,,Point,node/2917958246,2019-01-01T00:00:00Z,marina
52.5081619,13.2025244,,Point,node/2917958252,2019-01-01T00:00:00Z,marina
52.474941,13.1840972,,Point,node/2918572955,2019-01-01T00:00:00Z,marina
52.5103104,13.2141038,,Point,node/2951391588,2019-01-01T00:00:00Z,marina
52.5578793,13.2059366,,Point,node/2969819230,2019-01-01T00:00:00Z,playground
52.4667217,13.1938346,,Point,node/2970163152,2019-01-01T00:00:00Z,marina
52.5581556,13.205853,,Point,node/2971971015,2019-01-01T00:00:00Z,pitch
52.5581458,13.2059925,,Point,node/2971971749,2019-01-01T00:00:00Z,pitch
52.5580822,13.205904,,Point,node/2971972447,2019-01-01T00:00:00Z,pitch
52.5183924,13.1919372,,Point,node/2980122242,2019-01-01T00:00:00Z,playground
52.5398658,13.248804,,Point,node/3056455798,2019-01-01T00:00:00Z,adult_gaming_centre
52.5398536,13.2489919,,Point,node/3056455799,2019-01-01T00:00:00Z,fitness_centre
52.5027782,13.2633804,,Point,node/3062778536,2019-01-01T00:00:00Z,pitch
52.5025451,13.263455,,Point,node/3062860285,2019-01-01T00:00:00Z,pitch
52.4523857,13.2708807,,Point,node/3176577534,2019-01-01T00:00:00Z,sports_centre
52.5071077,13.1886949,,Point,node/3234915210,2019-01-01T00:00:00Z,swimming_pool
52.4920606,13.2385091,,Point,node/3290672034,2019-01-01T00:00:00Z,playground
52.4922253,13.2379956,,Point,node/3290672058,2019-01-01T00:00:00Z,playground
52.4324439,13.2604822,,Point,node/3428090870,2019-01-01T00:00:00Z,playground
52.4048857,13.2442958,,Point,node/3512355138,2019-01-01T00:00:00Z,playground
52.4217689,13.2448083,,Point,node/3616041991,2019-01-01T00:00:00Z,pitch
52.4279504,13.2566057,,Point,node/3749378700,2019-01-01T00:00:00Z,pitch
52.4283062,13.2564761,,Point,node/3749378703,2019-01-01T00:00:00Z,track
52.4140983,13.2643514,,Point,node/3756192566,2019-01-01T00:00:00Z,pitch
52.5421112,13.221067,,Point,node/3989801753,2019-01-01T00:00:00Z,sports_centre
52.4248063,13.2350415,,Point,node/4084494430,2019-01-01T00:00:00Z,picnic_table
52.42873,13.21544,,Point,node/4239500189,2019-01-01T00:00:00Z,pitch
52.5431419,13.2030889,,Point,node/4315884402,2019-01-01T00:00:00Z,adult_gaming_centre
52.5436085,13.2042019,,Point,node/4315884403,2019-01-01T00:00:00Z,adult_gaming_centre
52.5433244,13.2010323,,Point,node/4316237225,2019-01-01T00:00:00Z,fitness_centre
52.5446695,13.2041452,,Point,node/4317297901,2019-01-01T00:00:00Z,adult_gaming_centre
52.5278035,13.1958845,,Point,node/4318461808,2019-01-01T00:00:00Z,adult_gaming_centre
52.52735,13.1956626,,Point,node/4318464558,2019-01-01T00:00:00Z,adult_gaming_centre
52.5250177,13.1973988,,Point,node/4318465380,2019-01-01T00:00:00Z,adult_gaming_centre
52.5231475,13.197895,,Point,node/4318471414,2019-01-01T00:00:00Z,adult_gaming_centre
52.5177195,13.1975486,,Point,node/4318472235,2019-01-01T00:00:00Z,adult_gaming_centre
52.5209108,13.195933,,Point,node/4318473024,2019-01-01T00:00:00Z,adult_gaming_centre
52.5464241,13.208708,,Point,node/4318477287,2019-01-01T00:00:00Z,adult_gaming_centre
52.5487659,13.2081655,,Point,node/4318477535,2019-01-01T00:00:00Z,adult_gaming_centre
52.5569694,13.2091628,,Point,node/4318491102,2019-01-01T00:00:00Z,adult_gaming_centre
52.543529,13.1966008,,Point,node/4318500045,2019-01-01T00:00:00Z,adult_gaming_centre
52.5430514,13.241133,,Point,node/4318506048,2019-01-01T00:00:00Z,adult_gaming_centre
52.5375017,13.1870771,,Point,node/4318510190,2019-01-01T00:00:00Z,adult_gaming_centre
52.5371333,13.188437,,Point,node/4318510191,2019-01-01T00:00:00Z,adult_gaming_centre
52.5384828,13.2068583,,Point,node/4318512545,2019-01-01T00:00:00Z,adult_gaming_centre
52.5363797,13.2705333,,Point,node/4319807856,2019-01-01T00:00:00Z,adult_gaming_centre
52.536436,13.2685815,,Point,node/4319811427,2019-01-01T00:00:00Z,adult_gaming_centre
52.3953678,13.2494054,,Point,node/4417170040,2019-01-01T00:00:00Z,playground
52.4517427,13.2695308,,Point,node/4430734888,2019-01-01T00:00:00Z,playground
52.548554,13.2048023,,Point,node/4440525828,2019-01-01T00:00:00Z,pitch
52.4836278,13.2393309,,Point,node/4596314119,2019-01-01T00:00:00Z,picnic_table
52.4288284,13.2289151,,Point,node/4693583937,2019-01-01T00:00:00Z,playground
52.4287288,13.2274177,,Point,node/4693583946,2019-01-01T00:00:00Z,playground
52.4296481,13.2281613,,Point,node/4693629793,2019-01-01T00:00:00Z,playground
52.4619205,13.2689083,,Point,node/4954651329,2019-01-01T00:00:00Z,playground
52.4965182,13.2558868,,Point,node/5460593424,2019-01-01T00:00:00Z,pitch
52.5536863,13.1984939,,Point,node/5586240994,2019-01-01T00:00:00Z,playground
52.4401509,13.2168059,,Point,node/5628326932,2019-01-01T00:00:00Z,playground
52.5216061,13.196566,,Point,node/5635147204,2019-01-01T00:00:00Z,playground
52.5242893,13.2004309,,Point,node/5635147205,2019-01-01T00:00:00Z,playground
52.529231,13.1994716,,Point,node/5693384408,2019-01-01T00:00:00Z,playground
52.4009135,13.2445961,,Point,node/5754645597,2019-01-01T00:00:00Z,fitness_centre
52.5482138,13.1940651,,Point,node/5765337054,2019-01-01T00:00:00Z,playground
52.538248,13.2070238,,Point,node/5774792930,2019-01-01T00:00:00Z,tanning_salon
52.5131576,13.2666861,,Point,node/5782598065,2019-01-01T00:00:00Z,tanning_salon
52.5133825,13.2651845,,Point,node/5796921707,2019-01-01T00:00:00Z,fitness_centre
52.5541789,13.2234738,,Point,node/5804481632,2019-01-01T00:00:00Z,Bootverleih
52.508404,13.2089424,,Point,node/5808501343,2019-01-01T00:00:00Z,marina
52.5061524,13.2503867,,Point,node/5909898236,2019-01-01T00:00:00Z,pitch
52.5057192,13.2504785,,Point,node/5909898237,2019-01-01T00:00:00Z,pitch
52.4733549,13.2699475,,Point,node/5917857490,2019-01-01T00:00:00Z,firepit
52.5075687,13.1889597,,Point,node/5933964385,2019-01-01T00:00:00Z,slipway
52.4350839,13.2582451,,Point,node/6006913091,2019-01-01T00:00:00Z,fitness_centre
52.4347371,13.5768812,,Point,node/254835904,2019-01-01T00:00:00Z,playground
52.4625034,13.5477403,,Point,node/314585884,2019-01-01T00:00:00Z,track
52.4224599,13.6289789,,Point,node/415308246,2019-01-01T00:00:00Z,playground
52.3852705,13.6419648,,Point,node/431042119,2019-01-01T00:00:00Z,marina
52.3839477,13.6436707,,Point,node/431042166,2019-01-01T00:00:00Z,marina
52.3846746,13.6425656,,Point,node/431042167,2019-01-01T00:00:00Z,marina
52.3834173,13.6445504,,Point,node/431042175,2019-01-01T00:00:00Z,marina
52.3871789,13.6414436,,Point,node/431042192,2019-01-01T00:00:00Z,marina
52.3933627,13.6404535,,Point,node/431102051,2019-01-01T00:00:00Z,slipway
52.4101717,13.5818934,,Point,node/476716943,2019-01-01T00:00:00Z,pitch
52.4389129,13.5783362,,Point,node/479078502,2019-01-01T00:00:00Z,playground
52.4400669,13.6015811,,Point,node/536387498,2019-01-01T00:00:00Z,playground
52.4389786,13.602345,,Point,node/536387500,2019-01-01T00:00:00Z,playground
52.438785,13.6031948,,Point,node/536387501,2019-01-01T00:00:00Z,playground
52.4406948,13.6027656,,Point,node/536387502,2019-01-01T00:00:00Z,playground
52.4406976,13.6003104,,Point,node/536387503,2019-01-01T00:00:00Z,playground
52.3899662,13.6967982,,Point,node/672103165,2019-01-01T00:00:00Z,marina
52.4373466,13.5448267,,Point,node/691264855,2019-01-01T00:00:00Z,sauna
52.4321172,13.5919827,,Point,node/691292323,2019-01-01T00:00:00Z,sauna
52.4236325,13.5838097,,Point,node/799289307,2019-01-01T00:00:00Z,marina
52.4601033,13.547243,,Point,node/1033151301,2019-01-01T00:00:00Z,playground
52.4180653,13.5828182,,Point,node/1044310084,2019-01-01T00:00:00Z,marina
52.4482854,13.5694067,,Point,node/1045826181,2019-01-01T00:00:00Z,playground
52.4183029,13.5824193,,Point,node/1049430671,2019-01-01T00:00:00Z,slipway
52.4478778,13.6090909,,Point,node/1219940359,2019-01-01T00:00:00Z,marina
52.4472879,13.5823685,,Point,node/1247355832,2019-01-01T00:00:00Z,playground
52.4567895,13.5403625,,Point,node/1318661498,2019-01-01T00:00:00Z,marina
52.4440592,13.6212102,,Point,node/1351987747,2019-01-01T00:00:00Z,swimming_area
52.4064643,13.5438708,,Point,node/1358382380,2019-01-01T00:00:00Z,pitch
52.3964469,13.6363268,,Point,node/1399840384,2019-01-01T00:00:00Z,slipway
52.3966376,13.6365431,,Point,node/1399840418,2019-01-01T00:00:00Z,marina
52.3971251,13.5357342,,Point,node/1408651373,2019-01-01T00:00:00Z,playground
52.3977873,13.5389625,,Point,node/1408651376,2019-01-01T00:00:00Z,playground
52.4462633,13.5391231,,Point,node/1627255999,2019-01-01T00:00:00Z,playground
52.4227228,13.539715,,Point,node/1673191293,2019-01-01T00:00:00Z,sports_centre
52.4226979,13.5396333,,Point,node/1673191412,2019-01-01T00:00:00Z,pitch
52.4314655,13.5733099,,Point,node/1744587414,2019-01-01T00:00:00Z,marina
52.4139412,13.6645435,,Point,node/1746667622,2019-01-01T00:00:00Z,playground
52.4424426,13.5403798,,Point,node/1757448629,2019-01-01T00:00:00Z,picnic_table
52.4523492,13.5727738,,Point,node/1770627901,2019-01-01T00:00:00Z,playground
52.4223213,13.5842681,,Point,node/1785109039,2019-01-01T00:00:00Z,marina
52.4222565,13.5846667,,Point,node/1785255121,2019-01-01T00:00:00Z,crane
52.4658674,13.5978692,,Point,node/1785639962,2019-01-01T00:00:00Z,playground
52.3968966,13.6339834,,Point,node/1799470302,2019-01-01T00:00:00Z,marina
52.3937377,13.7044781,,Point,node/1909984564,2019-01-01T00:00:00Z,slipway
52.426665,13.5823741,,Point,node/1918732405,2019-01-01T00:00:00Z,marina
52.4495112,13.5814616,,Point,node/1932222827,2019-01-01T00:00:00Z,marina
52.4272089,13.6293274,,Point,node/1932276990,2019-01-01T00:00:00Z,marina
52.4095378,13.66536,,Point,node/1941672702,2019-01-01T00:00:00Z,marina
52.4424899,13.6239769,,Point,node/1976324366,2019-01-01T00:00:00Z,marina
52.4414131,13.5472768,,Point,node/1978653631,2019-01-01T00:00:00Z,playground
52.4376876,13.5469767,,Point,node/1981014509,2019-01-01T00:00:00Z,fitness_centre
52.4439716,13.5703696,,Point,node/2031074621,2019-01-01T00:00:00Z,marina
52.4460349,13.5804299,,Point,node/2088402949,2019-01-01T00:00:00Z,marina
52.4464053,13.5847441,,Point,node/2088402950,2019-01-01T00:00:00Z,marina
52.450084,13.5941352,,Point,node/2088403009,2019-01-01T00:00:00Z,marina
52.4157181,13.5834979,,Point,node/2088448394,2019-01-01T00:00:00Z,marina
52.5268552,13.6880354,,Point,node/2094435227,2019-01-01T00:00:00Z,playground
52.4331506,13.5723379,,Point,node/2123930394,2019-01-01T00:00:00Z,marina
52.4187861,13.5868255,,Point,node/2125086193,2019-01-01T00:00:00Z,marina
52.527931,13.7007989,,Point,node/2311176435,2019-01-01T00:00:00Z,playground
52.4149029,13.5882263,,Point,node/2356967577,2019-01-01T00:00:00Z,slipway
52.4537549,13.5815889,,Point,node/2374526230,2019-01-01T00:00:00Z,playground
52.4374606,13.5561043,,Point,node/2377331649,2019-01-01T00:00:00Z,playground
52.4391546,13.5552701,,Point,node/2377331650,2019-01-01T00:00:00Z,playground
52.4387491,13.5578397,,Point,node/2377331652,2019-01-01T00:00:00Z,playground
52.4117876,13.5931113,,Point,node/2898339172,2019-01-01T00:00:00Z,marina
52.4623052,13.5791763,,Point,node/2914924036,2019-01-01T00:00:00Z,playground
52.4552788,13.5372732,,Point,node/2937899989,2019-01-01T00:00:00Z,slipway
52.4551973,13.5369452,,Point,node/2937911929,2019-01-01T00:00:00Z,marina
52.4668545,13.6999059,,Point,node/2939748629,2019-01-01T00:00:00Z,playground
52.4707724,13.6891004,,Point,node/2961947384,2019-01-01T00:00:00Z,playground
52.4673364,13.6850841,,Point,node/3028355014,2019-01-01T00:00:00Z,playground
52.4633302,13.6975768,,Point,node/3042197676,2019-01-01T00:00:00Z,playground
52.4671559,13.684982,,Point,node/3043396983,2019-01-01T00:00:00Z,playground
52.4729251,13.704596,,Point,node/3234515063,2019-01-01T00:00:00Z,playground
52.4115566,13.5931821,,Point,node/3253519326,2019-01-01T00:00:00Z,slipway
52.4309414,13.5491064,,Point,node/3266506461,2019-01-01T00:00:00Z,sports_centre
52.4797737,13.7048291,,Point,node/3284750904,2019-01-01T00:00:00Z,playground
52.5258172,13.6256022,,Point,node/3313717466,2019-01-01T00:00:00Z,pitch
52.4582421,13.5763,,Point,node/3566958751,2019-01-01T00:00:00Z,sports_centre
52.4610178,13.5471204,,Point,node/3799641876,2019-01-01T00:00:00Z,playground
52.4612728,13.5475218,,Point,node/3799641887,2019-01-01T00:00:00Z,playground
52.4070762,13.5673918,,Point,node/3836450411,2019-01-01T00:00:00Z,pitch
52.4089118,13.566979,,Point,node/3836450636,2019-01-01T00:00:00Z,pitch
52.4089241,13.5670672,,Point,node/3836450637,2019-01-01T00:00:00Z,pitch
52.4070529,13.5682569,,Point,node/3843709447,2019-01-01T00:00:00Z,pitch
52.4578552,13.5790329,,Point,node/4128610787,2019-01-01T00:00:00Z,fitness_centre
52.4335205,13.5758996,,Point,node/4156351865,2019-01-01T00:00:00Z,playground
52.4338223,13.5759986,,Point,node/4156351881,2019-01-01T00:00:00Z,playground
52.4279263,13.5807103,,Point,node/4156353511,2019-01-01T00:00:00Z,slipway
52.4961093,13.6488052,,Point,node/4296841926,2019-01-01T00:00:00Z,picnic_table
52.454105,13.575983,,Point,node/4304263292,2019-01-01T00:00:00Z,sports_centre
52.5425108,13.6903171,,Point,node/4317971631,2019-01-01T00:00:00Z,playground
52.4971936,13.6553878,,Point,node/4329696292,2019-01-01T00:00:00Z,horse_riding
52.4491987,13.5959697,,Point,node/4358847392,2019-01-01T00:00:00Z,pitch
52.4507888,13.611009,,Point,node/4361898138,2019-01-01T00:00:00Z,playground
52.4437871,13.5753956,,Point,node/4396179327,2019-01-01T00:00:00Z,marina
52.4414729,13.6224607,,Point,node/4526141519,2019-01-01T00:00:00Z,swimming_area
52.4288637,13.6235572,,Point,node/4526176611,2019-01-01T00:00:00Z,picnic_table
52.4225363,13.6291838,,Point,node/4526304092,2019-01-01T00:00:00Z,picnic_table
52.4287507,13.5940936,,Point,node/4551104991,2019-01-01T00:00:00Z,playground
52.4149233,13.6932941,,Point,node/4564959579,2019-01-01T00:00:00Z,picnic_table
52.4148865,13.5979046,,Point,node/4565154425,2019-01-01T00:00:00Z,picnic_table
52.4182429,13.6893849,,Point,node/4623364741,2019-01-01T00:00:00Z,picnic_table
52.4536952,13.5692769,,Point,node/4686405266,2019-01-01T00:00:00Z,adult_gaming_centre
52.4700968,13.5673309,,Point,node/4730501442,2019-01-01T00:00:00Z,playground
52.4297231,13.5932368,,Point,node/4749052523,2019-01-01T00:00:00Z,playground
52.4965998,13.6763283,,Point,node/4784490022,2019-01-01T00:00:00Z,playground
52.4373459,13.5468105,,Point,node/4797313796,2019-01-01T00:00:00Z,fitness_centre
52.4462524,13.629441,,Point,node/4823226071,2019-01-01T00:00:00Z,dance
52.4197789,13.6346452,,Point,node/4839859938,2019-01-01T00:00:00Z,picnic_table
52.4198269,13.6346597,,Point,node/4839859941,2019-01-01T00:00:00Z,picnic_table
52.4644729,13.5430465,,Point,node/4984827344,2019-01-01T00:00:00Z,picnic_table
52.4644991,13.5428972,,Point,node/4984827346,2019-01-01T00:00:00Z,picnic_table
52.4679374,13.5616963,,Point,node/5171073695,2019-01-01T00:00:00Z,picnic_table
52.5009962,13.6560114,,Point,node/5282878880,2019-01-01T00:00:00Z,playground
52.4607691,13.540561,,Point,node/5470825723,2019-01-01T00:00:00Z,playground
52.4147703,13.6539976,,Point,node/5486310639,2019-01-01T00:00:00Z,playground
52.4396813,13.592118,,Point,node/5539983993,2019-01-01T00:00:00Z,pitch
52.4341421,13.539505,,Point,node/5543923972,2019-01-01T00:00:00Z,pitch
52.434177,13.5394541,,Point,node/5543923973,2019-01-01T00:00:00Z,pitch
52.4224122,13.5562678,,Point,node/5580738523,2019-01-01T00:00:00Z,garden
52.4595641,13.6113496,,Point,node/5599915518,2019-01-01T00:00:00Z,playground
52.4535138,13.6019821,,Point,node/5632367845,2019-01-01T00:00:00Z,pitch
52.4535124,13.6020564,,Point,node/5632383626,2019-01-01T00:00:00Z,pitch
52.4659675,13.5977724,,Point,node/5645769091,2019-01-01T00:00:00Z,picnic_table
52.4216957,13.5798356,,Point,node/5681143623,2019-01-01T00:00:00Z,playground
52.4732308,13.6994375,,Point,node/5791479176,2019-01-01T00:00:00Z,playground
52.4728828,13.6993437,,Point,node/5791479177,2019-01-01T00:00:00Z,playground
52.4724939,13.6992766,,Point,node/5791479178,2019-01-01T00:00:00Z,playground
52.441715,13.5684802,,Point,node/5825383195,2019-01-01T00:00:00Z,playground
52.4398415,13.5693776,,Point,node/5825383198,2019-01-01T00:00:00Z,playground
52.4409722,13.5692297,,Point,node/5825383199,2019-01-01T00:00:00Z,playground
52.4386432,13.5660993,,Point,node/5825389565,2019-01-01T00:00:00Z,playground
52.3932391,13.5435908,,Point,node/5832034226,2019-01-01T00:00:00Z,flight_simulation
52.4723723,13.6960772,,Point,node/5998291105,2019-01-01T00:00:00Z,picnic_table
52.4350791,13.7071993,,Point,node/6019367885,2019-01-01T00:00:00Z,playground
52.4639934,13.5741272,,Point,node/6128165933,2019-01-01T00:00:00Z,playground
52.4637575,13.5742979,,Point,node/6128165934,2019-01-01T00:00:00Z,pitch
52.5268486,13.4650893,,Point,node/60852949,2019-01-01T00:00:00Z,playground
52.5265825,13.4707773,,Point,node/258066936,2019-01-01T00:00:00Z,playground
52.5120379,13.448009,,Point,node/275389055,2019-01-01T00:00:00Z,pitch
52.5258649,13.4814245,,Point,node/279173970,2019-01-01T00:00:00Z,playground
52.5195649,13.4670158,,Point,node/282743483,2019-01-01T00:00:00Z,sports_centre
52.5194918,13.4678484,,Point,node/288742598,2019-01-01T00:00:00Z,sports_centre
52.4950783,13.5000793,,Point,node/297409728,2019-01-01T00:00:00Z,playground
52.507273,13.4688175,,Point,node/330399348,2019-01-01T00:00:00Z,playground
52.4738797,13.4493801,,Point,node/410757448,2019-01-01T00:00:00Z,pitch
52.5289402,13.4832702,,Point,node/450166334,2019-01-01T00:00:00Z,pitch
52.5306034,13.4768513,,Point,node/474656363,2019-01-01T00:00:00Z,sauna
52.519756,13.4621284,,Point,node/501631108,2019-01-01T00:00:00Z,pitch
52.5100304,13.4869695,,Point,node/508540557,2019-01-01T00:00:00Z,playground
52.5000091,13.4804391,,Point,node/521973711,2019-01-01T00:00:00Z,playground
52.5486643,13.4956692,,Point,node/559645650,2019-01-01T00:00:00Z,playground
52.5487779,13.5006124,,Point,node/568285574,2019-01-01T00:00:00Z,playground
52.5447712,13.4977932,,Point,node/574624379,2019-01-01T00:00:00Z,playground
52.5361874,13.4746956,,Point,node/617268225,2019-01-01T00:00:00Z,fitness_centre
52.4777946,13.4919492,,Point,node/617766710,2019-01-01T00:00:00Z,playground
52.52611,13.5346369,,Point,node/652783350,2019-01-01T00:00:00Z,sauna
52.5106334,13.5345727,,Point,node/653165262,2019-01-01T00:00:00Z,sports_centre
52.5000849,13.4760625,,Point,node/654262461,2019-01-01T00:00:00Z,playground
